22.3995 	INFO 	Loaded monitor calibration from ['2025_08_11 13:43']
95.2139 	EXP 	textbox: autoDraw = False
95.2139 	EXP 	polygon: autoDraw = True
95.4148 	DATA 	Mouse:  Left button up, pos=(605,143)
96.1982 	INFO 	Keyboard events cleared
96.1980 	EXP 	polygon_2: autoDraw = True
96.2145 	EXP 	polygon: autoDraw = False
96.2160 	DATA 	Keypress: space
96.2314 	EXP 	Device response: <KeyPress from None: t=96.21539760000087, value=space, duration=None>
96.2470 	EXP 	polygon: autoDraw = False
96.2470 	EXP 	polygon_2: autoDraw = False
96.2815 	EXP 	Device response: <KeyPress from None: t=96.21539760000087, value=space, duration=0.05937170000106562>
96.6150 	EXP 	Sound sound_1 reached end of file
96.6314 	EXP 	Playing sound sound_1 on speaker Speaker (Realtek(R) Audio)
96.9323 	EXP 	Sound sound_1 stopped
96.9463 	EXP 	text: autoDraw = True
96.9463 	EXP 	textbox: autoDraw = True
97.1307 	DATA 	Mouse: Left button down, pos=(605,143)
97.1315 	EXP 	New trial (rep=3, index=5): <Trial 41 (5 in rep 3) data={'delay': 0.4, 'freq': 1000.0, 'condition': 'exp', 'thisN': 41, 'thisTrialN': 5, 'thisRepN': 3}>
97.1465 	EXP 	text: autoDraw = False
97.1465 	EXP 	textbox: autoDraw = False
97.1465 	EXP 	polygon: autoDraw = True
97.3472 	DATA 	Mouse:  Left button up, pos=(605,143)
98.1308 	INFO 	Keyboard events cleared
98.1307 	EXP 	polygon_2: autoDraw = True
98.1481 	EXP 	polygon: autoDraw = False
98.2311 	EXP 	Device response: <KeyPress from None: t=98.21833049999987, value=space, duration=None>
98.2327 	DATA 	Keypress: space
98.2465 	EXP 	polygon: autoDraw = False
98.2465 	EXP 	polygon_2: autoDraw = False
98.2970 	EXP 	Device response: <KeyPress from None: t=98.21833049999987, value=space, duration=0.07031890000143903>
98.6150 	EXP 	Sound sound_1 reached end of file
98.6314 	EXP 	Playing sound sound_1 on speaker Speaker (Realtek(R) Audio)
98.9310 	EXP 	Sound sound_1 stopped
98.9459 	EXP 	text: autoDraw = True
98.9459 	EXP 	textbox: autoDraw = True
99.1484 	DATA 	Mouse: Left button down, pos=(605,143)
99.1494 	EXP 	New trial (rep=3, index=6): <Trial 42 (6 in rep 3) data={'delay': 0.7, 'freq': 1000.0, 'condition': 'exp', 'thisN': 42, 'thisTrialN': 6, 'thisRepN': 3}>
99.1637 	EXP 	text: autoDraw = False
99.1637 	EXP 	textbox: autoDraw = False
99.1637 	EXP 	polygon: autoDraw = True
99.3647 	DATA 	Mouse:  Left button up, pos=(605,143)
100.1631 	INFO 	Keyboard events cleared
100.1630 	EXP 	polygon: autoDraw = False
100.1630 	EXP 	polygon_2: autoDraw = True
100.2962 	EXP 	Device response: <KeyPress from None: t=100.28734640000039, value=space, duration=None>
100.2973 	DATA 	Keypress: space
100.3129 	EXP 	polygon: autoDraw = False
100.3129 	EXP 	polygon_2: autoDraw = False
100.3632 	EXP 	Device response: <KeyPress from None: t=100.28734640000039, value=space, duration=0.06775389999893378>
100.9800 	EXP 	Sound sound_1 reached end of file
100.9964 	EXP 	Playing sound sound_1 on speaker Speaker (Realtek(R) Audio)
101.2942 	EXP 	Sound sound_1 stopped
101.3130 	EXP 	text: autoDraw = True
101.3130 	EXP 	textbox: autoDraw = True
101.3968 	DATA 	Mouse: Left button down, pos=(605,143)
101.3975 	EXP 	New trial (rep=3, index=7): <Trial 43 (7 in rep 3) data={'delay': 0.4, 'freq': 1000.0, 'condition': 'exp', 'thisN': 43, 'thisTrialN': 7, 'thisRepN': 3}>
101.4124 	EXP 	text: autoDraw = False
101.4124 	EXP 	textbox: autoDraw = False
101.4124 	EXP 	polygon: autoDraw = True
101.6142 	DATA 	Mouse:  Left button up, pos=(605,143)
102.3963 	INFO 	Keyboard events cleared
102.3962 	EXP 	polygon_2: autoDraw = True
102.4128 	EXP 	polygon: autoDraw = False
102.6648 	EXP 	Device response: <KeyPress from None: t=102.66266520000136, value=space, duration=None>
102.6661 	DATA 	Keypress: space
102.6801 	EXP 	polygon: autoDraw = False
102.6801 	EXP 	polygon_2: autoDraw = False
102.7297 	EXP 	Device response: <KeyPress from None: t=102.66266520000136, value=space, duration=0.0626745999979903>
103.0626 	EXP 	Sound sound_1 reached end of file
103.0789 	EXP 	Playing sound sound_1 on speaker Speaker (Realtek(R) Audio)
103.3779 	EXP 	Sound sound_1 stopped
103.3950 	EXP 	text: autoDraw = True
103.3950 	EXP 	textbox: autoDraw = True
103.6571 	DATA 	Mouse: Left button down, pos=(605,143)
103.6799 	EXP 	New trial (rep=3, index=8): <Trial 44 (8 in rep 3) data={'delay': 0.7, 'freq': 1000.0, 'condition': 'exp', 'thisN': 44, 'thisTrialN': 8, 'thisRepN': 3}>
103.6967 	EXP 	text: autoDraw = False
103.6967 	EXP 	textbox: autoDraw = False
103.6967 	EXP 	polygon: autoDraw = True
103.8807 	DATA 	Mouse:  Left button up, pos=(605,143)
104.6792 	INFO 	Keyboard events cleared
104.6791 	EXP 	polygon_2: autoDraw = True
104.6961 	EXP 	polygon: autoDraw = False
104.8129 	EXP 	Device response: <KeyPress from None: t=104.79796800000258, value=space, duration=None>
104.8140 	DATA 	Keypress: space
104.8288 	EXP 	polygon: autoDraw = False
104.8288 	EXP 	polygon_2: autoDraw = False
104.8963 	EXP 	Device response: <KeyPress from None: t=104.79796800000258, value=space, duration=0.09807599999840022>
105.4967 	EXP 	Sound sound_1 reached end of file
105.5131 	EXP 	Playing sound sound_1 on speaker Speaker (Realtek(R) Audio)
105.8084 	EXP 	Sound sound_1 stopped
105.8282 	EXP 	text: autoDraw = True
105.8282 	EXP 	textbox: autoDraw = True
105.9190 	DATA 	Mouse: Left button down, pos=(605,143)
105.9296 	EXP 	New trial (rep=3, index=9): <Trial 45 (9 in rep 3) data={'delay': 0.1, 'freq': 400.0, 'condition': 'unexp', 'thisN': 45, 'thisTrialN': 9, 'thisRepN': 3}>
105.9467 	EXP 	text: autoDraw = False
105.9467 	EXP 	textbox: autoDraw = False
105.9467 	EXP 	polygon: autoDraw = True
106.1470 	DATA 	Mouse:  Left button up, pos=(605,143)
106.9300 	INFO 	Keyboard events cleared
106.9298 	EXP 	polygon_2: autoDraw = True
106.9461 	EXP 	polygon: autoDraw = False
107.2465 	EXP 	Device response: <KeyPress from None: t=107.24035030000232, value=space, duration=None>
107.2478 	DATA 	Keypress: space
107.2619 	EXP 	polygon: autoDraw = False
107.2619 	EXP 	polygon_2: autoDraw = False
107.3123 	EXP 	Device response: <KeyPress from None: t=107.24035030000232, value=space, duration=0.06531209999957355>
107.3455 	EXP 	Sound sound_1 reached end of file
107.3619 	EXP 	Playing sound sound_1 on speaker Speaker (Realtek(R) Audio)
107.6653 	EXP 	Sound sound_1 stopped
107.6960 	EXP 	text: autoDraw = True
107.6960 	EXP 	textbox: autoDraw = True
108.1185 	DATA 	Mouse: Left button down, pos=(605,143)
108.1302 	EXP 	New trial (rep=3, index=10): <Trial 46 (10 in rep 3) data={'delay': 0.7, 'freq': 1000.0, 'condition': 'exp', 'thisN': 46, 'thisTrialN': 10, 'thisRepN': 3}>
108.1461 	EXP 	text: autoDraw = False
108.1461 	EXP 	textbox: autoDraw = False
108.1461 	EXP 	polygon: autoDraw = True
108.3463 	DATA 	Mouse:  Left button up, pos=(605,143)
109.1453 	INFO 	Keyboard events cleared
109.1452 	EXP 	polygon_2: autoDraw = True
109.1619 	EXP 	polygon: autoDraw = False
109.1961 	EXP 	Device response: <KeyPress from None: t=109.19215370000165, value=space, duration=None>
109.1972 	DATA 	Keypress: space
109.2117 	EXP 	polygon: autoDraw = False
109.2117 	EXP 	polygon_2: autoDraw = False
109.2788 	EXP 	Device response: <KeyPress from None: t=109.19215370000165, value=space, duration=0.07746340000085183>
109.8796 	EXP 	Sound sound_1 reached end of file
109.8960 	EXP 	Playing sound sound_1 on speaker Speaker (Realtek(R) Audio)
110.1911 	EXP 	Sound sound_1 stopped
110.2106 	EXP 	text: autoDraw = True
110.2106 	EXP 	textbox: autoDraw = True
110.3126 	DATA 	Mouse: Left button down, pos=(605,143)
110.3137 	EXP 	New trial (rep=3, index=11): <Trial 47 (11 in rep 3) data={'delay': 0.7, 'freq': 400.0, 'condition': 'unexp', 'thisN': 47, 'thisTrialN': 11, 'thisRepN': 3}>
110.3286 	EXP 	text: autoDraw = False
110.3286 	EXP 	textbox: autoDraw = False
110.3286 	EXP 	polygon: autoDraw = True
110.5292 	DATA 	Mouse:  Left button up, pos=(605,143)
111.3283 	INFO 	Keyboard events cleared
111.3282 	EXP 	polygon: autoDraw = False
111.3282 	EXP 	polygon_2: autoDraw = True
111.6118 	EXP 	Device response: <KeyPress from None: t=111.6052015000023, value=space, duration=None>
111.6128 	DATA 	Keypress: space
111.6284 	EXP 	polygon: autoDraw = False
111.6284 	EXP 	polygon_2: autoDraw = False
111.6625 	EXP 	Device response: <KeyPress from None: t=111.6052015000023, value=space, duration=0.05583209999895189>
112.2956 	EXP 	Sound sound_1 reached end of file
112.3120 	EXP 	Playing sound sound_1 on speaker Speaker (Realtek(R) Audio)
112.6150 	EXP 	Sound sound_1 stopped
112.6455 	EXP 	text: autoDraw = True
112.6455 	EXP 	textbox: autoDraw = True
112.7502 	DATA 	Mouse: Left button down, pos=(605,143)
112.7625 	EXP 	New trial (rep=4, index=0): <Trial 48 (0 in rep 4) data={'delay': 0.1, 'freq': 1000.0, 'condition': 'exp', 'thisN': 48, 'thisTrialN': 0, 'thisRepN': 4}>
112.7781 	EXP 	text: autoDraw = False
112.7781 	EXP 	textbox: autoDraw = False
112.7781 	EXP 	polygon: autoDraw = True
112.9789 	DATA 	Mouse:  Left button up, pos=(605,143)
113.7623 	INFO 	Keyboard events cleared
113.7621 	EXP 	polygon_2: autoDraw = True
113.7785 	EXP 	polygon: autoDraw = False
114.0292 	EXP 	Device response: <KeyPress from None: t=114.01834070000041, value=space, duration=None>
114.0306 	DATA 	Keypress: space
114.0460 	EXP 	polygon: autoDraw = False
114.0460 	EXP 	polygon_2: autoDraw = False
114.0962 	EXP 	Device response: <KeyPress from None: t=114.01834070000041, value=space, duration=0.06899170000178856>
114.1123 	EXP 	Sound sound_1 reached end of file
114.1287 	EXP 	Playing sound sound_1 on speaker Speaker (Realtek(R) Audio)
114.4242 	EXP 	Sound sound_1 stopped
114.4435 	EXP 	text: autoDraw = True
114.4435 	EXP 	textbox: autoDraw = True
114.9342 	DATA 	Mouse: Left button down, pos=(605,143)
114.9456 	EXP 	New trial (rep=4, index=1): <Trial 49 (1 in rep 4) data={'delay': 0.7, 'freq': 1000.0, 'condition': 'exp', 'thisN': 49, 'thisTrialN': 1, 'thisRepN': 4}>
114.9613 	EXP 	text: autoDraw = False
114.9613 	EXP 	textbox: autoDraw = False
114.9613 	EXP 	polygon: autoDraw = True
115.1628 	DATA 	Mouse:  Left button up, pos=(605,143)
115.9454 	INFO 	Keyboard events cleared
115.9452 	EXP 	polygon_2: autoDraw = True
115.9618 	EXP 	polygon: autoDraw = False
116.1620 	EXP 	Device response: <KeyPress from None: t=116.15413099999932, value=space, duration=None>
116.1636 	DATA 	Keypress: space
116.1790 	EXP 	polygon: autoDraw = False
116.1790 	EXP 	polygon_2: autoDraw = False
116.2293 	EXP 	Device response: <KeyPress from None: t=116.15413099999932, value=space, duration=0.07026310000219382>
116.8463 	EXP 	Sound sound_1 reached end of file
116.8627 	EXP 	Playing sound sound_1 on speaker Speaker (Realtek(R) Audio)
117.1627 	EXP 	Sound sound_1 stopped
117.1781 	EXP 	text: autoDraw = True
117.1781 	EXP 	textbox: autoDraw = True
117.1825 	DATA 	Mouse: Left button down, pos=(605,143)
117.1960 	EXP 	New trial (rep=4, index=2): <Trial 50 (2 in rep 4) data={'delay': 0.1, 'freq': 400.0, 'condition': 'unexp', 'thisN': 50, 'thisTrialN': 2, 'thisRepN': 4}>
117.2107 	EXP 	text: autoDraw = False
117.2107 	EXP 	textbox: autoDraw = False
117.2107 	EXP 	polygon: autoDraw = True
117.4120 	DATA 	Mouse:  Left button up, pos=(605,143)
118.1960 	INFO 	Keyboard events cleared
118.1958 	EXP 	polygon_2: autoDraw = True
118.2120 	EXP 	polygon: autoDraw = False
118.5120 	EXP 	Device response: <KeyPress from None: t=118.49836890000006, value=space, duration=None>
118.5120 	EXP 	Device response: <KeyPress from None: t=118.49836890000006, value=space, duration=0.01321770000140532>
118.5128 	DATA 	Keypress: space
118.9445 	EXP 	Device response: <KeyPress from None: t=118.92903550000119, value=space, duration=None>
118.9462 	DATA 	Keypress: space
118.9611 	EXP 	polygon: autoDraw = False
118.9611 	EXP 	polygon_2: autoDraw = False
119.0119 	EXP 	Device response: <KeyPress from None: t=118.92903550000119, value=space, duration=0.07212240000080783>
119.0279 	EXP 	Sound sound_1 reached end of file
119.0442 	EXP 	Playing sound sound_1 on speaker Speaker (Realtek(R) Audio)
119.3465 	EXP 	Sound sound_1 stopped
119.3600 	EXP 	text: autoDraw = True
119.3600 	EXP 	textbox: autoDraw = True
119.8453 	DATA 	Mouse: Left button down, pos=(605,143)
119.8461 	EXP 	New trial (rep=4, index=3): <Trial 51 (3 in rep 4) data={'delay': 0.7, 'freq': 1000.0, 'condition': 'exp', 'thisN': 51, 'thisTrialN': 3, 'thisRepN': 4}>
119.8609 	EXP 	text: autoDraw = False
119.8609 	EXP 	textbox: autoDraw = False
119.8609 	EXP 	polygon: autoDraw = True
120.0784 	DATA 	Mouse:  Left button up, pos=(605,143)
120.8608 	INFO 	Keyboard events cleared
120.8607 	EXP 	polygon: autoDraw = False
120.8607 	EXP 	polygon_2: autoDraw = True
120.9946 	EXP 	Device response: <KeyPress from None: t=120.98172110000087, value=space, duration=None>
120.9956 	DATA 	Keypress: space
121.0112 	EXP 	polygon: autoDraw = False
121.0112 	EXP 	polygon_2: autoDraw = False
121.0448 	EXP 	Device response: <KeyPress from None: t=120.98172110000087, value=space, duration=0.05489310000120895>
121.6784 	EXP 	Sound sound_1 reached end of file
121.6947 	EXP 	Playing sound sound_1 on speaker Speaker (Realtek(R) Audio)
121.9898 	EXP 	Sound sound_1 stopped
122.0100 	EXP 	text: autoDraw = True
122.0100 	EXP 	textbox: autoDraw = True
122.1110 	DATA 	Mouse: Left button down, pos=(605,143)
122.1119 	EXP 	New trial (rep=4, index=4): <Trial 52 (4 in rep 4) data={'delay': 0.1, 'freq': 1000.0, 'condition': 'exp', 'thisN': 52, 'thisTrialN': 4, 'thisRepN': 4}>
122.1270 	EXP 	text: autoDraw = False
122.1270 	EXP 	textbox: autoDraw = False
122.1270 	EXP 	polygon: autoDraw = True
122.3284 	DATA 	Mouse:  Left button up, pos=(605,143)
123.1114 	INFO 	Keyboard events cleared
123.1113 	EXP 	polygon_2: autoDraw = True
123.1277 	EXP 	polygon: autoDraw = False
123.2782 	EXP 	Device response: <KeyPress from None: t=123.27471739999964, value=space, duration=None>
123.2792 	DATA 	Keypress: space
123.2931 	EXP 	polygon: autoDraw = False
123.2931 	EXP 	polygon_2: autoDraw = False
123.3610 	EXP 	Device response: <KeyPress from None: t=123.27471739999964, value=space, duration=0.07516750000286265>
123.3779 	EXP 	Sound sound_1 reached end of file
123.3942 	EXP 	Playing sound sound_1 on speaker Speaker (Realtek(R) Audio)
123.6953 	EXP 	Sound sound_1 stopped
123.7094 	EXP 	text: autoDraw = True
123.7094 	EXP 	textbox: autoDraw = True
124.6105 	DATA 	Mouse: Left button down, pos=(605,143)
124.6113 	EXP 	New trial (rep=4, index=5): <Trial 53 (5 in rep 4) data={'delay': 0.7, 'freq': 1000.0, 'condition': 'exp', 'thisN': 53, 'thisTrialN': 5, 'thisRepN': 4}>
124.6274 	EXP 	text: autoDraw = False
124.6274 	EXP 	textbox: autoDraw = False
124.6274 	EXP 	polygon: autoDraw = True
124.8472 	DATA 	Mouse:  Left button up, pos=(605,143)
125.4611 	EXP 	Device response: <KeyPress from None: t=125.45635570000013, value=space, duration=None>
125.4619 	DATA 	Keypress: space
125.5443 	EXP 	Device response: <KeyPress from None: t=125.45635570000013, value=space, duration=0.08747070000026724>
125.6271 	INFO 	Keyboard events cleared
125.6269 	EXP 	polygon: autoDraw = False
125.6269 	EXP 	polygon_2: autoDraw = True
125.7275 	EXP 	Device response: <KeyPress from None: t=125.71444880000126, value=space, duration=None>
125.7289 	DATA 	Keypress: space
125.7439 	EXP 	polygon: autoDraw = False
125.7439 	EXP 	polygon_2: autoDraw = False
125.7938 	EXP 	Device response: <KeyPress from None: t=125.71444880000126, value=space, duration=0.06396250000034343>
125.9275 	EXP 	Device response: <KeyPress from None: t=125.92346449999968, value=space, duration=None>
125.9280 	DATA 	Keypress: space
125.9774 	EXP 	Device response: <KeyPress from None: t=125.92346449999968, value=space, duration=0.04155180000088876>
126.4108 	EXP 	Sound sound_1 reached end of file
126.4272 	EXP 	Playing sound sound_1 on speaker Speaker (Realtek(R) Audio)
126.7245 	EXP 	Sound sound_1 stopped
126.7427 	EXP 	text: autoDraw = True
126.7427 	EXP 	textbox: autoDraw = True
126.8604 	DATA 	Mouse: Left button down, pos=(605,143)
126.8612 	EXP 	New trial (rep=4, index=6): <Trial 54 (6 in rep 4) data={'delay': 0.4, 'freq': 400.0, 'condition': 'unexp', 'thisN': 54, 'thisTrialN': 6, 'thisRepN': 4}>
126.8771 	EXP 	text: autoDraw = False
126.8771 	EXP 	textbox: autoDraw = False
126.8771 	EXP 	polygon: autoDraw = True
127.0291 	DATA 	Mouse:  Left button up, pos=(605,143)
127.0944 	DATA 	Mouse: Left button down, pos=(605,143)
127.2456 	DATA 	Mouse:  Left button up, pos=(605,143)
127.5602 	EXP 	Device response: <KeyPress from None: t=127.54593380000006, value=space, duration=None>
127.5609 	DATA 	Keypress: space
127.6106 	EXP 	Device response: <KeyPress from None: t=127.54593380000006, value=space, duration=0.06323530000008759>
127.7779 	EXP 	Device response: <KeyPress from None: t=127.76130910000211, value=space, duration=None>
127.7787 	DATA 	Keypress: space
127.8272 	EXP 	Device response: <KeyPress from None: t=127.76130910000211, value=space, duration=0.05379469999752473>
127.8602 	INFO 	Keyboard events cleared
127.8601 	EXP 	polygon_2: autoDraw = True
127.8777 	EXP 	polygon: autoDraw = False
127.9605 	EXP 	Device response: <KeyPress from None: t=127.95179199999984, value=space, duration=None>
127.9618 	DATA 	Keypress: space
127.9778 	EXP 	polygon: autoDraw = False
127.9778 	EXP 	polygon_2: autoDraw = False
128.0108 	EXP 	Device response: <KeyPress from None: t=127.95179199999984, value=space, duration=0.05504980000114301>
128.1433 	EXP 	Device response: <KeyPress from None: t=128.1324979000019, value=space, duration=None>
128.1438 	DATA 	Keypress: space
128.1934 	EXP 	Device response: <KeyPress from None: t=128.1324979000019, value=space, duration=0.053239799999573734>
128.3442 	EXP 	Sound sound_1 reached end of file
128.3605 	EXP 	Playing sound sound_1 on speaker Speaker (Realtek(R) Audio)
128.6561 	EXP 	Sound sound_1 stopped
128.6754 	EXP 	text: autoDraw = True
128.6754 	EXP 	textbox: autoDraw = True
128.9650 	DATA 	Mouse: Left button down, pos=(605,143)
128.9774 	EXP 	New trial (rep=4, index=7): <Trial 55 (7 in rep 4) data={'delay': 0.4, 'freq': 1000.0, 'condition': 'exp', 'thisN': 55, 'thisTrialN': 7, 'thisRepN': 4}>
128.9937 	EXP 	text: autoDraw = False
128.9937 	EXP 	textbox: autoDraw = False
128.9937 	EXP 	polygon: autoDraw = True
129.1438 	DATA 	Mouse:  Left button up, pos=(605,143)
129.2280 	DATA 	Mouse: Left button down, pos=(605,143)
129.3777 	DATA 	Mouse:  Left button up, pos=(605,143)
129.5767 	EXP 	Device response: <KeyPress from None: t=129.56162050000057, value=space, duration=None>
129.5767 	EXP 	Device response: <KeyPress from None: t=129.56162050000057, value=space, duration=0.010790500000439351>
129.5774 	DATA 	Keypress: space
129.7794 	EXP 	Device response: <KeyPress from None: t=129.77864559999944, value=space, duration=None>
129.7802 	DATA 	Keypress: space
129.8273 	EXP 	Device response: <KeyPress from None: t=129.77864559999944, value=space, duration=0.04828370000177529>
129.9767 	INFO 	Keyboard events cleared
129.9765 	EXP 	polygon_2: autoDraw = True
129.9778 	DATA 	Keypress: space
129.9940 	EXP 	polygon: autoDraw = False
130.1613 	EXP 	Device response: <KeyPress from None: t=130.15507680000155, value=space, duration=None>
130.1629 	DATA 	Keypress: space
130.1765 	EXP 	polygon: autoDraw = False
130.1765 	EXP 	polygon_2: autoDraw = False
130.2102 	EXP 	Device response: <KeyPress from None: t=130.15507680000155, value=space, duration=0.046404599997913465>
130.3935 	EXP 	Device response: <KeyPress from None: t=130.38572660000136, value=space, duration=None>
130.3949 	DATA 	Keypress: space
130.4103 	EXP 	Device response: <KeyPress from None: t=130.38572660000136, value=space, duration=0.008830300001136493>
130.5600 	EXP 	Sound sound_1 reached end of file
130.5763 	EXP 	Playing sound sound_1 on speaker Speaker (Realtek(R) Audio)
130.8725 	EXP 	Sound sound_1 stopped
130.8916 	EXP 	text: autoDraw = True
130.8916 	EXP 	textbox: autoDraw = True
131.2325 	DATA 	Mouse: Left button down, pos=(605,143)
131.2436 	EXP 	New trial (rep=4, index=8): <Trial 56 (8 in rep 4) data={'delay': 0.4, 'freq': 1000.0, 'condition': 'exp', 'thisN': 56, 'thisTrialN': 8, 'thisRepN': 4}>
131.2607 	EXP 	text: autoDraw = False
131.2607 	EXP 	textbox: autoDraw = False
131.2607 	EXP 	polygon: autoDraw = True
131.4610 	DATA 	Mouse:  Left button up, pos=(605,143)
132.2445 	INFO 	Keyboard events cleared
132.2444 	EXP 	polygon_2: autoDraw = True
132.2606 	EXP 	polygon: autoDraw = False
132.5431 	EXP 	Device response: <KeyPress from None: t=132.5331444000003, value=space, duration=None>
132.5449 	DATA 	Keypress: space
132.5604 	EXP 	polygon: autoDraw = False
132.5604 	EXP 	polygon_2: autoDraw = False
132.6102 	EXP 	Device response: <KeyPress from None: t=132.5331444000003, value=space, duration=0.0719000999997661>
132.9264 	EXP 	Sound sound_1 reached end of file
132.9428 	EXP 	Playing sound sound_1 on speaker Speaker (Realtek(R) Audio)
133.2441 	EXP 	Sound sound_1 stopped
133.2758 	EXP 	text: autoDraw = True
133.2758 	EXP 	textbox: autoDraw = True
133.5592 	DATA 	Mouse: Left button down, pos=(605,143)
133.5604 	EXP 	New trial (rep=4, index=9): <Trial 57 (9 in rep 4) data={'delay': 0.4, 'freq': 1000.0, 'condition': 'exp', 'thisN': 57, 'thisTrialN': 9, 'thisRepN': 4}>
133.5761 	EXP 	text: autoDraw = False
133.5761 	EXP 	textbox: autoDraw = False
133.5761 	EXP 	polygon: autoDraw = True
133.7782 	DATA 	Mouse:  Left button up, pos=(605,143)
134.5590 	INFO 	Keyboard events cleared
134.5588 	EXP 	polygon_2: autoDraw = True
134.5601 	DATA 	Keypress: space
134.5762 	EXP 	polygon: autoDraw = False
135.1433 	EXP 	Device response: <KeyPress from None: t=135.12956549999944, value=space, duration=None>
135.1448 	DATA 	Keypress: space
135.1600 	EXP 	polygon: autoDraw = False
135.1600 	EXP 	polygon_2: autoDraw = False
135.1934 	EXP 	Device response: <KeyPress from None: t=135.12956549999944, value=space, duration=0.05309110000234796>
135.5424 	EXP 	Sound sound_1 reached end of file
135.5588 	EXP 	Playing sound sound_1 on speaker Speaker (Realtek(R) Audio)
135.8574 	EXP 	Sound sound_1 stopped
135.8752 	EXP 	text: autoDraw = True
135.8752 	EXP 	textbox: autoDraw = True
136.2146 	DATA 	Mouse: Left button down, pos=(605,143)
136.2263 	EXP 	New trial (rep=4, index=10): <Trial 58 (10 in rep 4) data={'delay': 0.7, 'freq': 400.0, 'condition': 'unexp', 'thisN': 58, 'thisTrialN': 10, 'thisRepN': 4}>
136.2433 	EXP 	text: autoDraw = False
136.2433 	EXP 	textbox: autoDraw = False
136.2433 	EXP 	polygon: autoDraw = True
136.4437 	DATA 	Mouse:  Left button up, pos=(605,143)
137.2259 	INFO 	Keyboard events cleared
137.2258 	EXP 	polygon_2: autoDraw = True
137.2428 	EXP 	polygon: autoDraw = False
137.6268 	EXP 	Device response: <KeyPress from None: t=137.6239444999992, value=n, duration=None>
137.6274 	DATA 	Keypress: n
137.6758 	EXP 	Device response: <KeyPress from None: t=137.6239444999992, value=n, duration=0.04832950000127312>
138.2597 	EXP 	Device response: <KeyPress from None: t=138.2481473000007, value=space, duration=None>
138.2598 	EXP 	Device response: <KeyPress from None: t=138.2481473000007, value=space, duration=0.01128199999948265>
138.2605 	DATA 	Keypress: space
138.6441 	EXP 	Device response: <KeyPress from None: t=138.63119989999905, value=space, duration=None>
138.6455 	DATA 	Keypress: space
138.6595 	EXP 	polygon: autoDraw = False
138.6595 	EXP 	polygon_2: autoDraw = False
138.6927 	EXP 	Device response: <KeyPress from None: t=138.63119989999905, value=space, duration=0.052767600001971005>
139.3442 	EXP 	Sound sound_1 reached end of file
139.3606 	EXP 	Playing sound sound_1 on speaker Speaker (Realtek(R) Audio)
139.6437 	DATA 	Mouse: Left button down, pos=(605,143)
139.6591 	EXP 	Sound sound_1 stopped
139.6911 	EXP 	text: autoDraw = True
139.6911 	EXP 	textbox: autoDraw = True
139.8259 	DATA 	Mouse:  Left button up, pos=(605,143)
139.8821 	DATA 	Mouse: Left button down, pos=(605,143)
139.8930 	EXP 	New trial (rep=4, index=11): <Trial 59 (11 in rep 4) data={'delay': 0.1, 'freq': 1000.0, 'condition': 'exp', 'thisN': 59, 'thisTrialN': 11, 'thisRepN': 4}>
139.9089 	EXP 	text: autoDraw = False
139.9089 	EXP 	textbox: autoDraw = False
139.9089 	EXP 	polygon: autoDraw = True
139.9935 	DATA 	Mouse:  Left button up, pos=(605,143)
140.0597 	DATA 	Mouse: Left button down, pos=(605,143)
140.2271 	DATA 	Mouse:  Left button up, pos=(605,143)
140.6120 	EXP 	Device response: <KeyPress from None: t=140.60239170000204, value=space, duration=None>
140.6129 	DATA 	Keypress: space
140.6592 	EXP 	Device response: <KeyPress from None: t=140.60239170000204, value=space, duration=0.050786599997081794>
140.8258 	EXP 	Device response: <KeyPress from None: t=140.82340610000028, value=space, duration=None>
140.8264 	DATA 	Keypress: space
140.8928 	EXP 	Device response: <KeyPress from None: t=140.82340610000028, value=space, duration=0.05758780000178376>
140.9090 	INFO 	Keyboard events cleared
140.9089 	EXP 	polygon: autoDraw = False
140.9089 	EXP 	polygon_2: autoDraw = True
141.0265 	EXP 	Device response: <KeyPress from None: t=141.02512489999935, value=space, duration=None>
141.0281 	DATA 	Keypress: space
141.0422 	EXP 	polygon: autoDraw = False
141.0422 	EXP 	polygon_2: autoDraw = False
141.0923 	EXP 	Device response: <KeyPress from None: t=141.02512489999935, value=space, duration=0.054379000001063105>
141.1255 	EXP 	Sound sound_1 reached end of file
141.1419 	EXP 	Playing sound sound_1 on speaker Speaker (Realtek(R) Audio)
141.2259 	EXP 	Device response: <KeyPress from None: t=141.21339160000207, value=space, duration=None>
141.2265 	DATA 	Keypress: space
141.2758 	EXP 	Device response: <KeyPress from None: t=141.21339160000207, value=space, duration=0.046155299998645205>
141.4460 	EXP 	Sound sound_1 stopped
141.4752 	EXP 	text: autoDraw = True
141.4752 	EXP 	textbox: autoDraw = True
142.3758 	DATA 	Mouse: Left button down, pos=(605,143)
142.3765 	EXP 	New trial (rep=5, index=0): <Trial 60 (0 in rep 5) data={'delay': 0.1, 'freq': 1000.0, 'condition': 'exp', 'thisN': 60, 'thisTrialN': 0, 'thisRepN': 5}>
142.3917 	EXP 	text: autoDraw = False
142.3917 	EXP 	textbox: autoDraw = False
142.3917 	EXP 	polygon: autoDraw = True
142.6105 	DATA 	Mouse:  Left button up, pos=(605,143)
143.2760 	EXP 	Device response: <KeyPress from None: t=143.26530400000047, value=space, duration=None>
143.2768 	DATA 	Keypress: space
